neurons,trained_patterns,test_patterns,test_pattern_hamming,simulations_per_step,min_proportion,mean_proportion,max_proportion,std_proportion,25_perc,mode,75_perc
350,10,100,132,200,78,97.05,100,4.04963,96,99,100
350,10,100,77,200,100,100,100,0,100,100,100
350,10,100,46,200,100,100,100,0,100,100,100
350,10,100,84,200,100,100,100,0,100,100,100
350,10,100,54,200,100,100,100,0,100,100,100
350,10,100,30,200,100,100,100,0,100,100,100
350,10,100,70,200,100,100,100,0,100,100,100
350,10,100,62,200,100,100,100,0,100,100,100
350,10,100,14,200,100,100,100,0,100,100,100
350,10,100,91,200,100,100,100,0,100,100,100
350,10,100,38,200,100,100,100,0,100,100,100
350,10,100,98,200,100,100,100,0,100,100,100
350,10,100,105,200,100,100,100,0,100,100,100
350,10,100,22,200,100,100,100,0,100,100,100
350,10,100,112,200,98,99.965,100,0.20975,100,100,100
350,10,100,139,200,57,90.01,100,9.10684,84,93,97
350,10,100,152,200,10,47.455,94,15.9943,36,48,59
350,10,100,119,200,96,99.865,100,0.56424,100,100,100
350,10,100,7,200,100,100,100,0,100,100,100
350,10,100,126,200,89,99,100,1.95939,99,100,100
350,10,100,173,200,0,0.64,9,1.24424,0,0,1
350,10,100,55,200,100,100,100,0,100,100,100
350,10,100,63,200,100,100,100,0,100,100,100
350,10,100,133,200,82,97.205,100,3.54483,96,99,100
350,10,100,47,200,100,100,100,0,100,100,100
350,10,100,39,200,100,100,100,0,100,100,100
350,10,100,31,200,100,100,100,0,100,100,100
350,10,100,15,200,100,100,100,0,100,100,100
350,10,100,166,200,0,4.705,25,4.60041,1,4,6
350,10,100,146,200,28,73.73,100,14.9578,65,77,85
350,10,100,23,200,100,100,100,0,100,100,100
350,10,100,159,200,0,19.915,64,11.4061,12,19,26
350,10,100,140,200,39,87.405,100,11.1279,82,90,96
350,10,100,153,200,5,43.435,85,16.4187,31,43,55
350,10,100,174,200,0,0.44,10,1.0545,0,0,1
350,10,100,147,200,19,69.04,97,16.2573,60,72,81
350,10,100,167,200,0,3.505,21,3.64643,1,2,5
350,10,100,160,200,0,16.69,46,10.3518,8,15,24
350,10,100,154,200,5,39.745,74,15.463,27,40,50
350,10,100,175,200,0,0.39,25,2.08317,0,0,0
350,10,100,168,200,0,2.41,18,2.87458,0,2,3
350,10,100,161,200,1,14.47,45,9.53487,6,13,20
350,11,100,0,200,100,100,100,0,100,100,100
350,11,100,56,200,100,100,100,0,100,100,100
350,11,100,48,200,100,100,100,0,100,100,100
350,11,100,64,200,100,100,100,0,100,100,100
350,11,100,8,200,100,100,100,0,100,100,100
350,11,100,16,200,100,100,100,0,100,100,100
350,11,100,32,200,100,100,100,0,100,100,100
350,11,100,24,200,100,100,100,0,100,100,100
350,11,100,40,200,100,100,100,0,100,100,100
350,11,100,71,200,100,100,100,0,100,100,100
350,11,100,85,200,100,100,100,0,100,100,100
350,11,100,78,200,100,100,100,0,100,100,100
350,11,100,99,200,99,99.995,100,0.0707107,100,100,100
350,11,100,92,200,100,100,100,0,100,100,100
350,11,100,106,200,98,99.98,100,0.172478,100,100,100
350,11,100,120,200,90,99.74,100,0.998693,100,100,100
350,11,100,113,200,93,99.92,100,0.552382,100,100,100
350,11,100,127,200,83,98.85,100,2.25676,99,100,100
350,11,100,134,200,74,95.005,100,5.40379,92,97,99
350,11,100,141,200,36,84.46,100,12.7795,78,88,93
350,11,100,148,200,25,63.285,94,15.4355,53,64,76
350,11,100,169,200,0,2.035,15,2.8906,0,1,3
350,11,100,155,200,4,32.5,70,13.835,22,31,42
350,11,100,162,200,0,10.75,45,8.67316,5,9,15
350,11,100,1,200,100,100,100,0,100,100,100
350,11,100,65,200,100,100,100,0,100,100,100
350,11,100,49,200,100,100,100,0,100,100,100
350,11,100,9,200,100,100,100,0,100,100,100
350,11,100,41,200,100,100,100,0,100,100,100
350,11,100,17,200,100,100,100,0,100,100,100
350,11,100,33,200,100,100,100,0,100,100,100
350,11,100,72,200,100,100,100,0,100,100,100
350,11,100,57,200,100,100,100,0,100,100,100
350,11,100,25,200,100,100,100,0,100,100,100
350,11,100,79,200,100,100,100,0,100,100,100
350,11,100,86,200,100,100,100,0,100,100,100
350,11,100,93,200,100,100,100,0,100,100,100
350,11,100,100,200,100,100,100,0,100,100,100
350,11,100,107,200,99,99.99,100,0.0997484,100,100,100
350,11,100,114,200,96,99.945,100,0.377741,100,100,100
350,11,100,121,200,89,99.585,100,1.15736,100,100,100
350,11,100,128,200,83,98.4,100,2.68628,98,99,100
350,11,100,135,200,51,93.89,100,6.95195,91,96,99
350,11,100,142,200,31,81.26,100,12.86,76,84,90
350,11,100,2,200,100,100,100,0,100,100,100
350,11,100,66,200,100,100,100,0,100,100,100
350,11,100,50,200,100,100,100,0,100,100,100
350,11,100,10,200,100,100,100,0,100,100,100
350,11,100,42,200,100,100,100,0,100,100,100
350,11,100,73,200,100,100,100,0,100,100,100
350,11,100,18,200,100,100,100,0,100,100,100
350,11,100,34,200,100,100,100,0,100,100,100
350,11,100,58,200,100,100,100,0,100,100,100
350,11,100,80,200,100,100,100,0,100,100,100
350,11,100,26,200,100,100,100,0,100,100,100
350,11,100,149,200,16,57.255,94,16.514,44,58,71
350,11,100,94,200,100,100,100,0,100,100,100
350,11,100,87,200,100,100,100,0,100,100,100
350,11,100,101,200,100,100,100,0,100,100,100
350,11,100,108,200,98,99.965,100,0.20975,100,100,100
350,11,100,115,200,97,99.925,100,0.331549,100,100,100
350,11,100,122,200,90,99.66,100,1.12728,100,100,100
350,11,100,170,200,0,1.33,18,2.14103,0,1,2
350,11,100,129,200,75,97.86,100,3.8385,97,99,100
350,11,100,156,200,2,28.94,66,14.4033,18,29,39
350,11,100,163,200,0,8.05,39,6.68814,3,6,11
350,11,100,136,200,66,91.645,100,8.05689,87,94,98
350,11,100,3,200,100,100,100,0,100,100,100
350,11,100,67,200,100,100,100,0,100,100,100
350,11,100,51,200,100,100,100,0,100,100,100
350,11,100,11,200,100,100,100,0,100,100,100
350,11,100,74,200,100,100,100,0,100,100,100
350,11,100,43,200,100,100,100,0,100,100,100
350,11,100,19,200,100,100,100,0,100,100,100
350,11,100,59,200,100,100,100,0,100,100,100
350,11,100,35,200,100,100,100,0,100,100,100
350,11,100,81,200,100,100,100,0,100,100,100
350,11,100,27,200,100,100,100,0,100,100,100
350,11,100,95,200,100,100,100,0,100,100,100
350,11,100,88,200,100,100,100,0,100,100,100
350,11,100,143,200,37,78.295,99,12.8563,70,81,89
350,11,100,102,200,99,99.995,100,0.0707107,100,100,100
350,11,100,109,200,99,99.995,100,0.0707107,100,100,100
350,11,100,116,200,97,99.915,100,0.410631,100,100,100
350,11,100,123,200,78,99.325,100,2.4596,100,100,100
350,11,100,130,200,77,97.755,100,3.66224,97,99,100
350,11,100,150,200,3,54.785,92,17.4249,43,56,67
350,11,100,4,200,100,100,100,0,100,100,100
350,11,100,68,200,100,100,100,0,100,100,100
350,11,100,52,200,100,100,100,0,100,100,100
350,11,100,12,200,100,100,100,0,100,100,100
350,11,100,44,200,100,100,100,0,100,100,100
350,11,100,137,200,57,91.885,100,7.57553,89,94,98
350,11,100,75,200,100,100,100,0,100,100,100
350,11,100,20,200,100,100,100,0,100,100,100
350,11,100,60,200,100,100,100,0,100,100,100
350,11,100,36,200,100,100,100,0,100,100,100
350,11,100,28,200,100,100,100,0,100,100,100
350,11,100,82,200,100,100,100,0,100,100,100
350,11,100,171,200,0,1.27,15,2.16577,0,0,2
350,11,100,89,200,100,100,100,0,100,100,100
350,11,100,96,200,100,100,100,0,100,100,100
350,11,100,157,200,0,24.005,63,13.0832,15,22,34
350,11,100,103,200,100,100,100,0,100,100,100
350,11,100,164,200,0,6.995,43,6.46094,3,6,9
350,11,100,110,200,97,99.935,100,0.389272,100,100,100
350,11,100,117,200,96,99.85,100,0.498742,100,100,100
350,11,100,144,200,36,75.555,98,14.1025,66,78,86
350,11,100,124,200,74,99.26,100,2.30847,99,100,100
350,11,100,131,200,75,97.215,100,4.00361,96,99,100
350,11,100,5,200,100,100,100,0,100,100,100
350,11,100,69,200,100,100,100,0,100,100,100
350,11,100,13,200,100,100,100,0,100,100,100
350,11,100,45,200,100,100,100,0,100,100,100
350,11,100,53,200,100,100,100,0,100,100,100
350,11,100,76,200,100,100,100,0,100,100,100
350,11,100,21,200,100,100,100,0,100,100,100
350,11,100,29,200,100,100,100,0,100,100,100
350,11,100,37,200,100,100,100,0,100,100,100
350,11,100,61,200,100,100,100,0,100,100,100
350,11,100,83,200,100,100,100,0,100,100,100
350,11,100,90,200,100,100,100,0,100,100,100
350,11,100,97,200,100,100,100,0,100,100,100
350,11,100,104,200,95,99.965,100,0.380128,100,100,100
350,11,100,151,200,7,50.69,94,16.6545,39,51,64
350,11,100,138,200,45,88.6,100,10.5197,85,93,96
350,11,100,111,200,95,99.93,100,0.44281,100,100,100
350,11,100,118,200,93,99.785,100,0.728994,100,100,100
350,11,100,125,200,86,99.06,100,2.11632,99,100,100
350,11,100,172,200,0,0.74,13,1.62345,0,0,1
350,11,100,70,200,100,100,100,0,100,100,100
350,11,100,6,200,100,100,100,0,100,100,100
350,11,100,132,200,72,96.2,100,4.68613,95,98,99
350,11,100,158,200,0,21.315,76,12.2583,12,21,29
350,11,100,14,200,100,100,100,0,100,100,100
350,11,100,46,200,100,100,100,0,100,100,100
350,11,100,165,200,0,5.36,27,4.93072,2,4,8
350,11,100,54,200,100,100,100,0,100,100,100
350,11,100,22,200,100,100,100,0,100,100,100
350,11,100,77,200,100,100,100,0,100,100,100
350,11,100,145,200,28,73.42,99,14.2541,65,76,85
350,11,100,30,200,100,100,100,0,100,100,100
350,11,100,38,200,100,100,100,0,100,100,100
350,11,100,62,200,100,100,100,0,100,100,100
350,11,100,84,200,100,100,100,0,100,100,100
350,11,100,91,200,99,99.995,100,0.0707107,100,100,100
350,11,100,98,200,100,100,100,0,100,100,100
350,11,100,105,200,99,99.995,100,0.0707107,100,100,100
350,11,100,112,200,99,99.98,100,0.140351,100,100,100
350,11,100,119,200,96,99.825,100,0.588307,100,100,100
350,11,100,139,200,47,88.125,100,10.4386,84,91,96
350,11,100,7,200,100,100,100,0,100,100,100
350,11,100,15,200,100,100,100,0,100,100,100
350,11,100,152,200,9,44.185,92,16.695,31,46,57
350,11,100,126,200,87,98.81,100,2.14403,99,100,100
350,11,100,47,200,100,100,100,0,100,100,100
350,11,100,23,200,100,100,100,0,100,100,100
350,11,100,55,200,100,100,100,0,100,100,100
350,11,100,31,200,100,100,100,0,100,100,100
350,11,100,63,200,100,100,100,0,100,100,100
350,11,100,39,200,100,100,100,0,100,100,100
350,11,100,133,200,75,95.9,100,5.02056,94,98,99
350,11,100,146,200,17,69.715,97,16.3782,60,72,82
350,11,100,173,200,0,0.55,10,1.2103,0,0,1
350,11,100,166,200,0,3.605,25,3.87998,1,2,5
350,11,100,159,200,1,17.83,67,10.5797,10,16,23
350,11,100,140,200,47,85.54,100,12.7061,79,90,95
350,11,100,153,200,2,41.445,84,17.0464,29,42,53
350,11,100,147,200,26,65.48,94,14.8666,55,67,77
350,11,100,174,200,0,0.435,9,1.07777,0,0,1
350,11,100,167,200,0,2.87,14,2.93876,1,2,4
350,11,100,160,200,0,14.975,55,9.41849,8,13,21
350,11,100,154,200,2,37.15,76,15.2169,26,37,48
350,11,100,175,200,0,0.51,15,1.81005,0,0,0
350,11,100,168,200,0,2.555,34,3.99962,0,2,3
350,11,100,161,200,0,12.62,50,9.04681,6,12,17
350,12,100,0,200,100,100,100,0,100,100,100
350,12,100,16,200,100,100,100,0,100,100,100
350,12,100,32,200,100,100,100,0,100,100,100
350,12,100,78,200,100,100,100,0,100,100,100
350,12,100,64,200,100,100,100,0,100,100,100
350,12,100,48,200,100,100,100,0,100,100,100
350,12,100,8,200,100,100,100,0,100,100,100
350,12,100,85,200,100,100,100,0,100,100,100
350,12,100,99,200,99,99.995,100,0.0707107,100,100,100
350,12,100,24,200,100,100,100,0,100,100,100
350,12,100,56,200,100,100,100,0,100,100,100
350,12,100,71,200,100,100,100,0,100,100,100
350,12,100,40,200,100,100,100,0,100,100,100
350,12,100,92,200,100,100,100,0,100,100,100
350,12,100,106,200,99,99.985,100,0.121857,100,100,100
350,12,100,113,200,95,99.85,100,0.573712,100,100,100
350,12,100,120,200,92,99.435,100,1.21373,99,100,100
350,12,100,127,200,85,98.08,100,2.96099,98,99,100
350,12,100,134,200,54,92.705,100,8.02997,91,95,98
350,12,100,141,200,29,79.555,100,13.3483,72,81,90
350,12,100,148,200,15,56.425,89,16.47,46,58,69
350,12,100,169,200,0,1.875,16,2.8087,0,1,2
350,12,100,155,200,0,28.045,70,13.8703,18,27,37
350,12,100,1,200,100,100,100,0,100,100,100
350,12,100,17,200,100,100,100,0,100,100,100
350,12,100,65,200,100,100,100,0,100,100,100
350,12,100,9,200,100,100,100,0,100,100,100
350,12,100,162,200,0,8.92,46,7.40186,4,8,12
350,12,100,25,200,100,100,100,0,100,100,100
350,12,100,86,200,100,100,100,0,100,100,100
350,12,100,57,200,100,100,100,0,100,100,100
350,12,100,41,200,100,100,100,0,100,100,100
350,12,100,72,200,100,100,100,0,100,100,100
350,12,100,100,200,100,100,100,0,100,100,100
350,12,100,79,200,100,100,100,0,100,100,100
350,12,100,49,200,100,100,100,0,100,100,100
350,12,100,33,200,100,100,100,0,100,100,100
350,12,100,93,200,100,100,100,0,100,100,100
350,12,100,107,200,98,99.97,100,0.198233,100,100,100
350,12,100,114,200,96,99.9,100,0.413345,100,100,100
350,12,100,121,200,93,99.355,100,1.35579,99,100,100
350,12,100,128,200,74,97.815,100,3.4555,97,99,100
350,12,100,135,200,57,92.55,100,6.6232,90,95,97
350,12,100,142,200,36,77.545,100,12.8077,69,79,87
350,12,100,2,200,100,100,100,0,100,100,100
350,12,100,18,200,100,100,100,0,100,100,100
350,12,100,10,200,100,100,100,0,100,100,100
350,12,100,66,200,100,100,100,0,100,100,100
350,12,100,58,200,100,100,100,0,100,100,100
350,12,100,80,200,100,100,100,0,100,100,100
350,12,100,34,200,100,100,100,0,100,100,100
350,12,100,73,200,100,100,100,0,100,100,100
350,12,100,42,200,100,100,100,0,100,100,100
350,12,100,87,200,100,100,100,0,100,100,100
350,12,100,26,200,100,100,100,0,100,100,100
350,12,100,101,200,100,100,100,0,100,100,100
350,12,100,94,200,100,100,100,0,100,100,100
350,12,100,50,200,100,100,100,0,100,100,100
350,12,100,108,200,98,99.985,100,0.157796,100,100,100
350,12,100,115,200,92,99.815,100,0.808731,100,100,100
350,12,100,149,200,10,51.415,98,17.6528,41,51,65
350,12,100,129,200,73,97.445,100,3.93247,97,99,100
350,12,100,122,200,77,99.335,100,1.98557,99,100,100
350,12,100,170,200,0,1.555,22,2.87022,0,1,2
350,12,100,156,200,1,24.235,62,13.1283,15,23,32
350,12,100,163,200,0,7.515,29,6.34833,3,5,11
350,12,100,136,200,60,91,100,8.3834,88,94,97
350,12,100,3,200,100,100,100,0,100,100,100
350,12,100,11,200,100,100,100,0,100,100,100
350,12,100,59,200,100,100,100,0,100,100,100
350,12,100,67,200,100,100,100,0,100,100,100
350,12,100,35,200,100,100,100,0,100,100,100
350,12,100,43,200,100,100,100,0,100,100,100
350,12,100,74,200,100,100,100,0,100,100,100
350,12,100,88,200,100,100,100,0,100,100,100
350,12,100,27,200,100,100,100,0,100,100,100
350,12,100,19,200,100,100,100,0,100,100,100
350,12,100,81,200,100,100,100,0,100,100,100
350,12,100,51,200,100,100,100,0,100,100,100
350,12,100,102,200,100,100,100,0,100,100,100
350,12,100,95,200,99,99.995,100,0.0707107,100,100,100
350,12,100,143,200,22,74.09,99,14.6168,66,77,85
350,12,100,109,200,98,99.965,100,0.232476,100,100,100
350,12,100,116,200,85,99.745,100,1.29163,100,100,100
350,12,100,123,200,90,99.095,100,1.89046,99,100,100
350,12,100,130,200,79,97.075,100,3.82394,96,99,100
350,12,100,4,200,100,100,100,0,100,100,100
350,12,100,150,200,7,46.495,95,19.5181,30,46,61
350,12,100,12,200,100,100,100,0,100,100,100
350,12,100,68,200,100,100,100,0,100,100,100
350,12,100,60,200,100,100,100,0,100,100,100
350,12,100,36,200,100,100,100,0,100,100,100
350,12,100,75,200,100,100,100,0,100,100,100
350,12,100,44,200,100,100,100,0,100,100,100
350,12,100,28,200,100,100,100,0,100,100,100
350,12,100,82,200,100,100,100,0,100,100,100
350,12,100,52,200,100,100,100,0,100,100,100
350,12,100,89,200,100,100,100,0,100,100,100
350,12,100,20,200,100,100,100,0,100,100,100
350,12,100,103,200,100,100,100,0,100,100,100
350,12,100,96,200,100,100,100,0,100,100,100
350,12,100,137,200,57,90.2,100,8.20344,86,93,96
350,12,100,110,200,99,99.98,100,0.140351,100,100,100
350,12,100,171,200,0,1.245,13,2.25842,0,0,2
350,12,100,117,200,92,99.795,100,0.881396,100,100,100
350,12,100,157,200,3,22.29,61,12.7636,13,20,31
350,12,100,144,200,19,72.455,100,14.606,61,75,83
350,12,100,164,200,0,5.765,36,5.72483,2,4,8
350,12,100,124,200,88,98.905,100,2.05599,99,100,100
350,12,100,131,200,53,95.58,100,5.9397,94,98,99
350,12,100,5,200,100,100,100,0,100,100,100
350,12,100,13,200,100,100,100,0,100,100,100
350,12,100,69,200,100,100,100,0,100,100,100
350,12,100,61,200,100,100,100,0,100,100,100
350,12,100,37,200,100,100,100,0,100,100,100
350,12,100,45,200,100,100,100,0,100,100,100
350,12,100,76,200,100,100,100,0,100,100,100
350,12,100,83,200,100,100,100,0,100,100,100
350,12,100,29,200,100,100,100,0,100,100,100
350,12,100,53,200,100,100,100,0,100,100,100
350,12,100,21,200,100,100,100,0,100,100,100
350,12,100,90,200,100,100,100,0,100,100,100
350,12,100,104,200,99,99.99,100,0.0997484,100,100,100
350,12,100,97,200,100,100,100,0,100,100,100
350,12,100,111,200,96,99.925,100,0.412585,100,100,100
350,12,100,138,200,33,87.77,100,10.296,84,91,95
350,12,100,118,200,95,99.73,100,0.768147,100,100,100
350,12,100,151,200,10,43.195,89,16.2955,29,43,56
350,12,100,125,200,87,99.03,100,1.79309,99,100,100
350,12,100,70,200,100,100,100,0,100,100,100
350,12,100,6,200,100,100,100,0,100,100,100
350,12,100,14,200,100,100,100,0,100,100,100
350,12,100,62,200,100,100,100,0,100,100,100
350,12,100,38,200,100,100,100,0,100,100,100
350,12,100,46,200,100,100,100,0,100,100,100
350,12,100,132,200,68,94.75,100,6.11757,93,97,99
350,12,100,77,200,100,100,100,0,100,100,100
350,12,100,84,200,100,100,100,0,100,100,100
350,12,100,54,200,100,100,100,0,100,100,100
350,12,100,30,200,100,100,100,0,100,100,100
350,12,100,22,200,0,99.5,100,7.07107,100,100,100
350,12,100,91,200,100,100,100,0,100,100,100
350,12,100,172,200,0,0.715,8,1.52163,0,0,1
350,12,100,105,200,99,99.995,100,0.0707107,100,100,100
350,12,100,98,200,100,100,100,0,100,100,100
350,12,100,145,200,21,65.485,100,15.3544,57,68,77
350,12,100,158,200,0,17.33,63,11.4467,9,15,24
350,12,100,112,200,98,99.94,100,0.277099,100,100,100
350,12,100,165,200,0,4.055,23,4.0015,1,3,6
350,12,100,119,200,93,99.63,100,0.999045,100,100,100
350,12,100,139,200,33,85.155,100,12.8592,79,89,95
350,12,100,15,200,100,100,100,0,100,100,100
350,12,100,47,200,100,100,100,0,100,100,100
350,12,100,39,200,100,100,100,0,100,100,100
350,12,100,126,200,73,98.18,100,3.48256,98,99,100
350,12,100,7,200,100,100,100,0,100,100,100
350,12,100,63,200,100,100,100,0,100,100,100
350,12,100,55,200,100,100,100,0,100,100,100
350,12,100,23,200,100,100,100,0,100,100,100
350,12,100,31,200,100,100,100,0,100,100,100
350,12,100,152,200,8,42.645,84,17.1997,30,41,56
350,12,100,133,200,54,94.435,100,6.56133,93,96,99
350,12,100,146,200,21,65.23,93,16.2523,55,67,77
350,12,100,173,200,0,0.6,12,1.43538,0,0,1
350,12,100,140,200,32,83.765,100,13.068,78,86,94
350,12,100,159,200,0,15.5,56,10.2736,8,14,21
350,12,100,166,200,0,2.975,17,3.36018,1,2,4
350,12,100,153,200,6,36.71,77,15.0469,26,37,48
350,12,100,147,200,13,59.205,95,16.9078,49,60,70
350,12,100,174,200,0,0.395,10,1.14259,0,0,0
350,12,100,160,200,0,13.645,43,9.18043,6,12,20
350,12,100,167,200,0,2.505,17,3.1239,0,2,3
350,12,100,154,200,3,31.965,74,13.8891,22,30,41
350,12,100,175,200,0,0.46,15,1.53629,0,0,0
350,12,100,161,200,0,9.36,36,7.2327,4,8,13
350,12,100,168,200,0,1.705,16,2.4056,0,1,2
350,13,100,0,200,100,100,100,0,100,100,100
350,13,100,64,200,100,100,100,0,100,100,100
350,13,100,16,200,100,100,100,0,100,100,100
350,13,100,32,200,100,100,100,0,100,100,100
350,13,100,71,200,100,100,100,0,100,100,100
350,13,100,40,200,100,100,100,0,100,100,100
350,13,100,8,200,100,100,100,0,100,100,100
350,13,100,48,200,100,100,100,0,100,100,100
350,13,100,56,200,100,100,100,0,100,100,100
350,13,100,85,200,100,100,100,0,100,100,100
350,13,100,92,200,99,99.995,100,0.0707107,100,100,100
350,13,100,78,200,100,100,100,0,100,100,100
350,13,100,24,200,100,100,100,0,100,100,100
350,13,100,99,200,98,99.99,100,0.141421,100,100,100
350,13,100,106,200,98,99.985,100,0.157796,100,100,100
350,13,100,113,200,89,99.755,100,0.974538,100,100,100
350,13,100,120,200,87,99.37,100,1.47444,99,100,100
350,13,100,127,200,81,97.495,100,3.28388,97,99,100
350,13,100,134,200,54,90.96,100,8.50884,87,93,98
350,13,100,141,200,28,75.155,100,14.062,65,77,87
350,13,100,148,200,12,52.375,90,16.6783,41,54,64
350,13,100,1,200,100,100,100,0,100,100,100
350,13,100,169,200,0,1.73,19,2.93431,0,1,2
350,13,100,162,200,0,7.53,52,7.73812,2,6,11
350,13,100,155,200,0,25.28,65,14.0166,14,23,33
350,13,100,65,200,100,100,100,0,100,100,100
350,13,100,41,200,100,100,100,0,100,100,100
350,13,100,9,200,100,100,100,0,100,100,100
350,13,100,17,200,100,100,100,0,100,100,100
350,13,100,72,200,100,100,100,0,100,100,100
350,13,100,57,200,100,100,100,0,100,100,100
350,13,100,33,200,100,100,100,0,100,100,100
350,13,100,49,200,100,100,100,0,100,100,100
350,13,100,86,200,98,99.99,100,0.141421,100,100,100
350,13,100,79,200,100,100,100,0,100,100,100
350,13,100,25,200,100,100,100,0,100,100,100
350,13,100,93,200,98,99.99,100,0.141421,100,100,100
350,13,100,100,200,99,99.995,100,0.0707107,100,100,100
350,13,100,107,200,95,99.945,100,0.439249,100,100,100
350,13,100,114,200,95,99.835,100,0.599644,100,100,100
350,13,100,121,200,87,99.33,100,1.63845,99,100,100
350,13,100,128,200,76,97.085,100,3.89534,96,98,100
350,13,100,135,200,48,90.3,100,7.83562,86,92,97
350,13,100,2,200,100,100,100,0,100,100,100
350,13,100,66,200,100,100,100,0,100,100,100
350,13,100,10,200,100,100,100,0,100,100,100
350,13,100,42,200,100,100,100,0,100,100,100
350,13,100,58,200,100,100,100,0,100,100,100
350,13,100,50,200,100,100,100,0,100,100,100
350,13,100,18,200,100,100,100,0,100,100,100
350,13,100,142,200,22,72.32,98,14.5974,64,74,84
350,13,100,73,200,100,100,100,0,100,100,100
350,13,100,34,200,100,100,100,0,100,100,100
350,13,100,80,200,100,100,100,0,100,100,100
350,13,100,87,200,100,100,100,0,100,100,100
350,13,100,26,200,100,100,100,0,100,100,100
350,13,100,94,200,98,99.985,100,0.157796,100,100,100
